,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
313,East Falls ,40.0118,-75.1861,Gatehouse Cafe,40.01249165131476,-75.18387522533209,Café
314,East Falls ,40.0118,-75.1861,Founded Coffee & Pizza,40.0125414862451,-75.18383197392474,Café
315,East Falls ,40.0118,-75.1861,Tilden Food Market,40.01397740828465,-75.1870927023315,Convenience Store
316,East Falls ,40.0118,-75.1861,Henry Avenue & Abbottsford Avenue,40.011589365938974,-75.18212959170341,Intersection
317,East Falls ,40.0118,-75.1861,McDevitt Park - Power 99 Parks & Rec,40.0097327008932,-75.18903043419338,Park
318,East Falls ,40.0118,-75.1861,Apollo Pizza,40.01282,-75.190545,Pizza Place
319,East Falls ,40.0118,-75.1861,Sherman Mills,40.00785,-75.186104,Food & Drink Shop
320,East Falls ,40.0118,-75.1861,CrossFit215,40.0077919587281,-75.18512761895873,Gym / Fitness Center
321,East Falls ,40.0118,-75.1861,D.A.M. Good Bodies Elite Personal Training,40.00774853990647,-75.18509225398186,Business Service
322,East Falls ,40.0118,-75.1861,Dobson Mills Dry Cleaners,40.007835388183594,-75.1880111694336,Dry Cleaner
323,East Falls ,40.0118,-75.1861,Falls Pharmacy,40.007728,-75.188244,Pharmacy
324,East Falls ,40.0118,-75.1861,On The Road Again,40.00976801736361,-75.19119610611624,Moving Target
325,East Falls ,40.0118,-75.1861,Pinnacle Parkour Academy,40.00816345214844,-75.18281555175781,Gym / Fitness Center
326,Frankford  ,40.0178,-75.0895,Cramer's Kids,40.01486416345329,-75.08565370933322,Clothing Store
327,Frankford  ,40.0178,-75.0895,Historical Society Of Frankford,40.015675,-75.086697,Museum
328,Frankford  ,40.0178,-75.0895,Divorce Center,40.020286999999996,-75.08656500000001,Lawyer
329,Frankford  ,40.0178,-75.0895,SEPTA Arrott Transportation Center,40.016856750285335,-75.08413063578818,Bus Station
330,Frankford  ,40.0178,-75.0895,Donut Queen,40.016591,-75.08417800000001,Donut Shop
331,North Philadelphia West,39.9954,-75.1698,GameStop,39.996604,-75.166586,Video Game Store
332,North Philadelphia West,39.9954,-75.1698,Rite Aid,39.996363,-75.16596,Drugstore
333,North Philadelphia West,39.9954,-75.1698,Denise's Delicacies,39.99913832807007,-75.16688601590532,Bakery
334,North Philadelphia West,39.9954,-75.1698,CTown Supermarkets,39.99594800827345,-75.17220143535286,Grocery Store
335,North Philadelphia West,39.9954,-75.1698,PA Wine & Spirits,39.998981,-75.166568,Liquor Store
336,North Philadelphia West,39.9954,-75.1698,Daves meat market,39.997890999999996,-75.166794,Market
337,North Philadelphia West,39.9954,-75.1698,Save A Lot,39.9965629,-75.1661205,Grocery Store
338,North Philadelphia West,39.9954,-75.1698,Richmond Breakfast & Lunch,39.995855,-75.167654,Breakfast Spot
339,North Philadelphia West,39.9954,-75.1698,Cambria Street & North 24th Street,39.99911323089772,-75.17008244991302,Intersection
340,North Philadelphia West,39.9954,-75.1698,Suns Happy Restaurant,39.998331,-75.16675699999999,Breakfast Spot
341,North Philadelphia West,39.9954,-75.1698,McDonald's,39.99586,-75.166126,Fast Food Restaurant
342,Port Richmond ,39.9925,-75.1133,dollar general,39.992141,-75.109415,Discount Store
343,Port Richmond ,39.9925,-75.1133,Shoprite,39.994651093100224,-75.10921030232556,Supermarket
344,Port Richmond ,39.9925,-75.1133,Family Dollar,39.992277,-75.110722,Discount Store
345,Port Richmond ,39.9925,-75.1133,Cricket Wireless Authorized Retailer,39.996390999999996,-75.113802,Mobile Phone Shop
346,Port Richmond ,39.9925,-75.1133,Walgreens,39.99643177126796,-75.11265903711313,Pharmacy
347,Port Richmond ,39.9925,-75.1133,Front Street Boxing Club,39.99102020263672,-75.11235809326172,Gym
348,Port Richmond ,39.9925,-75.1133,China Star,39.991806,-75.113132,Chinese Restaurant
349,Port Richmond ,39.9925,-75.1133,New Pizza Palace,39.99253463745117,-75.1117172241211,Pizza Place
350,Port Richmond ,39.9925,-75.1133,Front st Gym,39.99114568837638,-75.11269422611406,Gym / Fitness Center
351,Port Richmond ,39.9925,-75.1133,APlus at Sunoco,39.99174915238511,-75.1095465271712,Coffee Shop
352,Port Richmond ,39.9925,-75.1133,Allegheny,39.99273777165301,-75.11047045381675,Rock Climbing Spot
353,Port Richmond ,39.9925,-75.1133,L.J's Cafe,39.99040055307168,-75.11610965147375,Liquor Store
354,Port Richmond ,39.9925,-75.1133,Dunkin',39.99591759615822,-75.11250809991316,Donut Shop
355,Port Richmond ,39.9925,-75.1133,Koolae,39.995878999999995,-75.114087,American Restaurant
356,Port Richmond ,39.9925,-75.1133,Bravo Pizza,39.994905,-75.116531,Pizza Place
357,Port Richmond ,39.9925,-75.1133,Four Sons Pizzeria,39.99594613261161,-75.11451883647408,Pizza Place
358,Port Richmond ,39.9925,-75.1133,Allegheny & Kensington Ave. Septa 60 bus stop,39.99617495407665,-75.11297362093856,Bus Stop
359,Port Richmond ,39.9925,-75.1133,Crispy Pizza,39.99467145299792,-75.10936425802252,Pizza Place
360,Port Richmond ,39.9925,-75.1133,Rainbow Apparel,39.99620256349738,-75.11450676380633,Clothing Store
361,Port Richmond ,39.9925,-75.1133,SEPTA MFL Allegheny Station,39.9963411441796,-75.11336135171508,Metro Station
362,Port Richmond ,39.9925,-75.1133,Fireball Printing,39.99280071774965,-75.10816958550329,Print Shop
363,Port Richmond ,39.9925,-75.1133,Quick Stop 24/7,39.994381205383334,-75.11792281896658,Convenience Store
364,Port Richmond ,39.9925,-75.1133,Laberintos De Pasion Rest,39.996412,-75.11558,Food
365,Port Richmond ,39.9925,-75.1133,Jack's Bar,39.996809999999996,-75.113978,Bar
366,Port Richmond ,39.9925,-75.1133,Crown Fried Chicken,39.996819,-75.114075,American Restaurant
367,Kingsessing  ,39.9448,-75.2288,Rite Aid,39.9473147,-75.2288691,Pharmacy
368,Kingsessing  ,39.9448,-75.2288,Family Dollar,39.943014380552675,-75.23246921052349,Discount Store
369,Kingsessing  ,39.9448,-75.2288,Denny's,39.948069,-75.23029100000001,Breakfast Spot
370,Kingsessing  ,39.9448,-75.2288,Save-A-Lot,39.943042345816714,-75.23249863216535,Supermarket
371,Kingsessing  ,39.9448,-75.2288,Kim B,39.94298194724972,-75.23243360518771,American Restaurant
372,Kingsessing  ,39.9448,-75.2288,China Dragon,39.943062663579575,-75.23251335413705,Chinese Restaurant
373,Kingsessing  ,39.9448,-75.2288,Florence Avenue & South 52nd Street,39.94487540740086,-75.2240377664566,Intersection
374,Kingsessing  ,39.9448,-75.2288,Headlinez Barbershop,39.947822,-75.23162,Cosmetics Shop
375,Kingsessing  ,39.9448,-75.2288,Septa Rt 52 Bus Stop,39.94904818198904,-75.22717606024771,Bus Station
376,Kingsessing  ,39.9448,-75.2288,Meng Eak Chinese Restaurant,39.947648,-75.23326,Chinese Restaurant
377,Paschall and Elmwood  ,39.9223,-75.2338,Rhythm & Brunch Cafe,39.921927,-75.230865,Breakfast Spot
378,Paschall and Elmwood  ,39.9223,-75.2338,Haji Water Ice,39.922154036483334,-75.23018627341592,Ice Cream Shop
379,Paschall and Elmwood  ,39.9223,-75.2338,Le-Mandinque African Restaurant,39.924033,-75.236141,African Restaurant
380,Paschall and Elmwood  ,39.9223,-75.2338,Rite Aid,39.9231779,-75.23843,Pharmacy
381,Paschall and Elmwood  ,39.9223,-75.2338,Cousins Fresh Market,39.926346,-75.23375899999999,Food & Drink Shop
382,Paschall and Elmwood  ,39.9223,-75.2338,Concord Express LLC,39.918148,-75.235695,Transportation Service
383,Logan  ,40.0365,-75.1451,Ron's Caribbean Cuisine,40.04070107095332,-75.14464427580921,Caribbean Restaurant
384,Logan  ,40.0365,-75.1451,Golden Krust Caribbean Bakery And Grill,40.039260999999996,-75.144973,Caribbean Restaurant
385,Logan  ,40.0365,-75.1451,philly  pretzel factory,40.03912030171746,-75.14465607227532,Snack Place
386,Logan  ,40.0365,-75.1451,Dunkin',40.039136283273706,-75.14412078111957,Donut Shop
387,Logan  ,40.0365,-75.1451,Dollar Tree,40.04051,-75.14441,Discount Store
388,Logan  ,40.0365,-75.1451,Old York Road & Somerville Avenue,40.035154329400484,-75.14481280390697,Intersection
389,Logan  ,40.0365,-75.1451,Broad & Olney Terminal,40.035604717888205,-75.14420000867631,Metro Station
390,Logan  ,40.0365,-75.1451,SIS Fitness,40.034515999999996,-75.144257,Gym
391,Logan  ,40.0365,-75.1451,B & O Deli Market,40.03852,-75.14428,Grocery Store
392,Logan  ,40.0365,-75.1451,Einstein Livewell Pharmacy,40.038168,-75.143311,Pharmacy
393,Logan  ,40.0365,-75.1451,Green Side,40.03867437720066,-75.14459336360872,Sandwich Place
394,Logan  ,40.0365,-75.1451,McDonald's,40.03889007293814,-75.14459184336953,Fast Food Restaurant
395,Logan  ,40.0365,-75.1451,"Kim's Food Truck, Fruit Salad",40.03798278509765,-75.1427234937218,Food Truck
396,Logan  ,40.0365,-75.1451,Henrys Truck,40.037846556055584,-75.14256957051731,Food Truck
397,Logan  ,40.0365,-75.1451,P & H Olney,40.03884813550769,-75.14411449660456,Pizza Place
398,Logan  ,40.0365,-75.1451,SEPTA Olney Transportation Center,40.03900464035717,-75.1446334399259,Metro Station
399,Logan  ,40.0365,-75.1451,SEPTA BSL Logan Station,40.033899707119815,-75.14338660559446,Metro Station
400,Logan  ,40.0365,-75.1451,Dollar Store,40.039546966552734,-75.14364624023438,Convenience Store
401,Logan  ,40.0365,-75.1451,New China Chinese Restaurant,40.038812,-75.149342,Chinese Restaurant
402,Queen Village and Bella Vista,39.9362,-75.1563,Ba Le Bakery,39.93513415417073,-75.15434171861877,Vietnamese Restaurant
403,Queen Village and Bella Vista,39.9362,-75.1563,Royal Tavern,39.937095446979406,-75.15470423874692,Pub
404,Queen Village and Bella Vista,39.9362,-75.1563,Talluto's,39.937667309096966,-75.15814652496533,Italian Restaurant
405,Queen Village and Bella Vista,39.9362,-75.1563,Anastasi Seafood,39.93618990561975,-75.15833571675664,Seafood Restaurant
406,Queen Village and Bella Vista,39.9362,-75.1563,Italian Market,39.9376747747082,-75.1580523512812,Farmers Market
407,Queen Village and Bella Vista,39.9362,-75.1563,Center City Pretzel Co,39.93607096362576,-75.1574257308099,Snack Place
408,Queen Village and Bella Vista,39.9362,-75.1563,Molly's Books & Records,39.93728146638821,-75.15820037711443,Bookstore
409,Queen Village and Bella Vista,39.9362,-75.1563,Di Bruno Bros.,39.93800120108023,-75.15820562839508,Cheese Shop
410,Queen Village and Bella Vista,39.9362,-75.1563,John's Water Ice,39.93826720280888,-75.15495537493494,Dessert Shop
411,Queen Village and Bella Vista,39.9362,-75.1563,Blue Corn Restaurant,39.93768822243419,-75.15812067142396,Mexican Restaurant
412,Queen Village and Bella Vista,39.9362,-75.1563,Taqueria La Veracruzana,39.93640926343682,-75.15892363391892,Mexican Restaurant
413,Queen Village and Bella Vista,39.9362,-75.1563,Prima Pizza Taquiera Mexicana,39.936129721738844,-75.15862749499853,Mexican Restaurant
414,Queen Village and Bella Vista,39.9362,-75.1563,South Philly Barbacoa,39.93498719736894,-75.15869668927145,Mexican Restaurant
415,Queen Village and Bella Vista,39.9362,-75.1563,Tamalex,39.93386307963271,-75.15573832413098,Latin American Restaurant
416,Queen Village and Bella Vista,39.9362,-75.1563,Shot Tower Coffee,39.93772458280365,-75.15323623233851,Coffee Shop
417,Queen Village and Bella Vista,39.9362,-75.1563,Villa Di Roma,39.93785836062273,-75.15808049085219,Italian Restaurant
418,Queen Village and Bella Vista,39.9362,-75.1563,Anthony's Italian Coffee House,39.938737444066525,-75.15778988599777,Coffee Shop
419,Queen Village and Bella Vista,39.9362,-75.1563,Sabrina's Cafe,39.93900275698992,-75.15824537760582,Breakfast Spot
420,Queen Village and Bella Vista,39.9362,-75.1563,Fleisher Art Memorial,39.939205109466,-75.15532316111991,Art Gallery
421,Queen Village and Bella Vista,39.9362,-75.1563,Pho Ha,39.93452898735517,-75.15406084783416,Vietnamese Restaurant
422,Queen Village and Bella Vista,39.9362,-75.1563,Cardenas Oil & Vinegar Taproom,39.93773,-75.158295,Gourmet Shop
423,Queen Village and Bella Vista,39.9362,-75.1563,Lorenzo's Pizza,39.93893832995479,-75.15797260003777,Pizza Place
424,Queen Village and Bella Vista,39.9362,-75.1563,Rim Cafe,39.934280260582156,-75.15892816678588,Café
425,Queen Village and Bella Vista,39.9362,-75.1563,Tacos El Rodeo,39.93706678045627,-75.15999044188804,Food Truck
426,Queen Village and Bella Vista,39.9362,-75.1563,Gleaner's Cafe,39.938426557626016,-75.15799568149006,Sandwich Place
427,Queen Village and Bella Vista,39.9362,-75.1563,Square Pie,39.938644352567,-75.15287709383769,Pizza Place
428,Queen Village and Bella Vista,39.9362,-75.1563,Superior Pasta Company,39.93900499724586,-75.1580874226016,Italian Restaurant
429,Queen Village and Bella Vista,39.9362,-75.1563,Claudio Specialty Foods,39.93810114799754,-75.15798012028459,Gourmet Shop
430,Queen Village and Bella Vista,39.9362,-75.1563,Tres Jalapeños,39.938520473981214,-75.15627536601046,Mexican Restaurant
431,Queen Village and Bella Vista,39.9362,-75.1563,Kalaya Thai Kitchen,39.939976,-75.157842,Thai Restaurant
432,Queen Village and Bella Vista,39.9362,-75.1563,SliCE,39.93457902413716,-75.16043994163513,Pizza Place
433,Queen Village and Bella Vista,39.9362,-75.1563,Santucci's Original Square Pizza,39.93903,-75.15922,Pizza Place
434,Queen Village and Bella Vista,39.9362,-75.1563,Bitar's,39.93464892073186,-75.16039205685793,Mediterranean Restaurant
435,Queen Village and Bella Vista,39.9362,-75.1563,Pat's King of Steaks,39.93331959087893,-75.15918422881435,Sandwich Place
436,Queen Village and Bella Vista,39.9362,-75.1563,1st Oriental Supermarket,39.93434315033075,-75.15380344499712,Grocery Store
437,Queen Village and Bella Vista,39.9362,-75.1563,Benna's Cafe,39.932903526889746,-75.15758664575547,Coffee Shop
438,Queen Village and Bella Vista,39.9362,-75.1563,Isgro Pastries,39.93920732571138,-75.15977360359992,Bakery
439,Queen Village and Bella Vista,39.9362,-75.1563,Garage,39.93350741298704,-75.158886727439,Bar
440,Queen Village and Bella Vista,39.9362,-75.1563,12 Steps Down,39.93896303098274,-75.15776100761168,Bar
441,Queen Village and Bella Vista,39.9362,-75.1563,Nam Phuong,39.93651337954465,-75.1619692866496,Vietnamese Restaurant
442,Queen Village and Bella Vista,39.9362,-75.1563,Riccis Hoagies,39.935359615214104,-75.16183427551566,Sandwich Place
443,Queen Village and Bella Vista,39.9362,-75.1563,Function Coffee Labs,39.93795006568172,-75.15962628940704,Coffee Shop
444,Queen Village and Bella Vista,39.9362,-75.1563,Saloon Restaurant,39.93999553603746,-75.15444698523777,Italian Restaurant
445,Queen Village and Bella Vista,39.9362,-75.1563,Devil's Den,39.935815239638615,-75.16206471488567,Pub
446,Queen Village and Bella Vista,39.9362,-75.1563,Dante & Luigi's,39.940038305127565,-75.15930962658975,Italian Restaurant
447,Queen Village and Bella Vista,39.9362,-75.1563,Ralph's Italian Restaurant,39.94002541570715,-75.15766130722334,Italian Restaurant
448,Queen Village and Bella Vista,39.9362,-75.1563,Al Zaytouna,39.93896224251029,-75.15813266319522,Mediterranean Restaurant
449,Queen Village and Bella Vista,39.9362,-75.1563,Sarcone's Bakery,39.94012206529537,-75.15784209151576,Bakery
450,Queen Village and Bella Vista,39.9362,-75.1563,Cucina Forte,39.93975005924373,-75.1560819626075,Italian Restaurant
451,Queen Village and Bella Vista,39.9362,-75.1563,George's Famous Roast Pork & Beef,39.93879278671447,-75.1578937073888,Sandwich Place
452,Queen Village and Bella Vista,39.9362,-75.1563,Taco Loco,39.93436987273385,-75.15149305090966,Taco Place
453,Queen Village and Bella Vista,39.9362,-75.1563,Paloma Mexican Haute Cuisine,39.93953230370349,-75.15608994009506,Mexican Restaurant
454,Queen Village and Bella Vista,39.9362,-75.1563,Rite Aid,39.939291,-75.157321,Pharmacy
455,Queen Village and Bella Vista,39.9362,-75.1563,Nina's Trattoria,39.93862685460558,-75.15796026649825,Italian Restaurant
456,Queen Village and Bella Vista,39.9362,-75.1563,New World Plaza,39.935015706038456,-75.15442691766641,Shopping Mall
457,Queen Village and Bella Vista,39.9362,-75.1563,Dex & Syd's,39.935178,-75.153203,Seafood Restaurant
458,Schuylkill  ,39.9379,-75.1794,Dock Street South,39.939301,-75.179685,Brewery
459,Schuylkill  ,39.9379,-75.1794,Cafe Ynez,39.9393095289876,-75.17745584495934,Mexican Restaurant
460,Schuylkill  ,39.9379,-75.1794,Burg's Hideaway Lounge,39.937640567844824,-75.17861174354759,Lounge
461,Schuylkill  ,39.9379,-75.1794,Tasty Toast,39.93480293840295,-75.1794019478356,Breakfast Spot
462,Schuylkill  ,39.9379,-75.1794,Madira Bar and Grill,39.935917972014956,-75.1790642267745,Bar
463,Schuylkill  ,39.9379,-75.1794,CrossFit Supercharged,39.939134925571096,-75.17593306050013,Gym / Fitness Center
464,Schuylkill  ,39.9379,-75.1794,OCF Coffee House 2,39.93734238798432,-75.17673085116077,Coffee Shop
465,Schuylkill  ,39.9379,-75.1794,The Sidecar Bar & Grille,39.94172583254961,-75.17939674133275,Bar
466,Schuylkill  ,39.9379,-75.1794,On Point Bistro,39.937238009157696,-75.17685692206416,Breakfast Spot
467,Schuylkill  ,39.9379,-75.1794,Los Camaradas,39.94073633954831,-75.17965453761684,Mexican Restaurant
468,Schuylkill  ,39.9379,-75.1794,Night Market Washington Avenue,39.93612624741607,-75.17793374518357,Food Truck
469,Schuylkill  ,39.9379,-75.1794,Julian Abele Park,39.94038452213568,-75.1785145653861,Park
470,Schuylkill  ,39.9379,-75.1794,Habitat For Humanity Philadelphia ReStore,39.93945496718719,-75.18240019793203,Furniture / Home Store
471,Schuylkill  ,39.9379,-75.1794,Family Dollar,39.93487894191173,-75.17908430612181,Discount Store
472,Schuylkill  ,39.9379,-75.1794,Beer Town,39.936963569182815,-75.1762922575906,Liquor Store
473,Schuylkill  ,39.9379,-75.1794,Chick's,39.93883451169541,-75.17382844662443,Gastropub
474,Schuylkill  ,39.9379,-75.1794,Chew Playground,39.93821753751001,-75.17411498017474,Playground
475,Schuylkill  ,39.9379,-75.1794,22nd Street Cafe,39.935949090324335,-75.18083071222867,Café
476,Schuylkill  ,39.9379,-75.1794,Christian Food Market,39.94201558618875,-75.18130062856466,Deli / Bodega
477,Schuylkill  ,39.9379,-75.1794,Southside Pizza,39.940476562102454,-75.17600717873594,Pizza Place
478,Schuylkill  ,39.9379,-75.1794,Crown Fried Chicken,39.934877,-75.178851,Fried Chicken Joint
479,Schuylkill  ,39.9379,-75.1794,Farmers Market,39.940870036169486,-75.18122434616089,Farmers Market
480,Schuylkill  ,39.9379,-75.1794,Point Breakfast,39.93366927291451,-75.18041558173407,Breakfast Spot
481,Chestnut Hill ,40.0723,-75.2034,Bredenbeck's Bakery,40.072671634960415,-75.20232386189109,Bakery
482,Chestnut Hill ,40.0723,-75.2034,Bredenbeck's Ice Cream,40.0727441974481,-75.20238552182708,Ice Cream Shop
483,Chestnut Hill ,40.0723,-75.2034,El Poquito,40.073596268548684,-75.20288683904721,Mexican Restaurant
484,Chestnut Hill ,40.0723,-75.2034,The Fresh Market,40.073299500978074,-75.20336640641727,Grocery Store
485,Chestnut Hill ,40.0723,-75.2034,Chestnut Hill Brewing Company,40.07425516681061,-75.2027013458475,Brewery
486,Chestnut Hill ,40.0723,-75.2034,Chestnut Hill Grill,40.074060340302765,-75.20310950845368,American Restaurant
487,Chestnut Hill ,40.0723,-75.2034,Market at the Fareway,40.074334,-75.202486,Market
488,Chestnut Hill ,40.0723,-75.2034,Flying Fish,40.072979,-75.202726,Seafood Restaurant
489,Chestnut Hill ,40.0723,-75.2034,Pastorius Park,40.070748284050914,-75.20506381988525,Park
490,Chestnut Hill ,40.0723,-75.2034,Campbell's Place,40.07508435478211,-75.20477896555595,American Restaurant
491,Chestnut Hill ,40.0723,-75.2034,Baker Street Bread Co,40.07115,-75.20079,Bakery
492,Chestnut Hill ,40.0723,-75.2034,The Chestnut Hill Farmers Market,40.07421629356177,-75.20258767161597,Farmers Market
493,Chestnut Hill ,40.0723,-75.2034,Weavers Way Co-Op Chestnut Hill,40.07548912270287,-75.20565933616042,Grocery Store
494,Chestnut Hill ,40.0723,-75.2034,Iron Hill Brewery & Restaurant,40.075210449244906,-75.20526147285247,American Restaurant
495,Chestnut Hill ,40.0723,-75.2034,BNB Cigars,40.06997395540229,-75.20026219836036,Smoke Shop
496,Chestnut Hill ,40.0723,-75.2034,CinCin Restaurant,40.069231,-75.199751,Chinese Restaurant
497,Chestnut Hill ,40.0723,-75.2034,Hokka-Hokka,40.06918520707966,-75.19953171708931,Japanese Restaurant
498,Chestnut Hill ,40.0723,-75.2034,Ten Thousand Villages - Chestnut Hill,40.075083,-75.20439,Arts & Crafts Store
499,Chestnut Hill ,40.0723,-75.2034,Water Tower Rec Center,40.075536999257054,-75.20070761004217,Gym / Fitness Center
500,Chestnut Hill ,40.0723,-75.2034,Fiesta Pizza III,40.07509878960499,-75.2048135895523,Pizza Place
501,Chestnut Hill ,40.0723,-75.2034,Clover Market,40.075909649576204,-75.20659212263045,Market
502,Chestnut Hill ,40.0723,-75.2034,King's Garden,40.07381947801302,-75.20311125323126,Chinese Restaurant
503,Chestnut Hill ,40.0723,-75.2034,Biryani Bowl,40.07344564742198,-75.19794939047704,Indian Restaurant
504,Chestnut Hill ,40.0723,-75.2034,JoS. A. Bank,40.0753412950103,-75.20549086065746,Men's Store
505,Chestnut Hill ,40.0723,-75.2034,Roller's Express-O,40.07512456579488,-75.20486867854915,Café
506,Chestnut Hill ,40.0723,-75.2034,Shell,40.07127488481648,-75.20109849200168,Gas Station
507,Chestnut Hill ,40.0723,-75.2034,Chestnut Hill Hotel,40.07414557587635,-75.20321191810099,Hotel
508,Chestnut Hill ,40.0723,-75.2034,Oxford Circus Toys,40.07293232254751,-75.20242292450885,Toy / Game Store
509,Chestnut Hill ,40.0723,-75.2034,Laurel Hill Gardens,40.073013,-75.20188,Flower Shop
510,Chestnut Hill ,40.0723,-75.2034,Chicko Tako,40.074112,-75.202624,Korean Restaurant
511,Chestnut Hill ,40.0723,-75.2034,Balance Chestnut Hill,40.070311763398436,-75.20111529044333,Athletics & Sports
512,Chestnut Hill ,40.0723,-75.2034,Bijoux Fine Jewelry,40.06985072661519,-75.20017762535132,Jewelry Store
513,Chestnut Hill ,40.0723,-75.2034,Diamond Spa,40.07553712456843,-75.20589482950597,Spa
514,Chestnut Hill ,40.0723,-75.2034,El Quetzal,40.07565500764681,-75.20580629792889,Boutique
515,Chestnut Hill ,40.0723,-75.2034,Fabrics On The Hill,40.07564927799126,-75.20605864503696,Arts & Crafts Store
516,Chestnut Hill ,40.0723,-75.2034,Mango,40.075738,-75.206316,Boutique
517,Chestnut Hill ,40.0723,-75.2034,Foodery Chestnut Hill,40.069309,-75.199597,Beer Store
518,Nicetown  ,40.0118,-75.1456,Dwights Southern Bar-B-Que II,40.01052811133274,-75.15099247485001,Restaurant
519,Nicetown  ,40.0118,-75.1456,Dollar General,40.008686,-75.148937,Discount Store
520,Nicetown  ,40.0118,-75.1456,Enterprise,40.01394271850586,-75.15052032470703,Rental Car Location
521,Nicetown  ,40.0118,-75.1456,Rite-Aid,40.0083583,-75.14254618,Pharmacy
522,Nicetown  ,40.0118,-75.1456,Citizens Bank,40.009668,-75.150648,Bank
523,Nicetown  ,40.0118,-75.1456,Black Pearl Bar & Restaurant,40.008943,-75.147304,Bar
524,Nicetown  ,40.0118,-75.1456,Pizza & Wings House,40.012675,-75.142014,Pizza Place
525,Nicetown  ,40.0118,-75.1456,Basketball Courts,40.01331062837957,-75.14226172365746,Basketball Court
526,Nicetown  ,40.0118,-75.1456,Erie Avenue & North 9th Street,40.00816571824772,-75.14277152717113,Intersection
527,North Philadelphia East,39.9925,-75.1415,Taller Puertorriqueño - Bookstore & Gallery,39.992706,-75.13978,Art Gallery
528,North Philadelphia East,39.9925,-75.1415,Popeyes Louisiana Kitchen,39.991568,-75.13805500000001,Fried Chicken Joint
529,North Philadelphia East,39.9925,-75.1415,Watts Fitness Center,39.99284008577903,-75.14036678038947,Gym
530,North Philadelphia East,39.9925,-75.1415,Family Dollar,39.99332046508789,-75.14432525634766,Discount Store
531,North Philadelphia East,39.9925,-75.1415,Save-A-Lot,39.99345583594928,-75.14422483367284,Grocery Store
532,North Philadelphia East,39.9925,-75.1415,TD Bank,39.992859,-75.1439094,Bank
533,North Philadelphia East,39.9925,-75.1415,Dunkin',39.99208722535595,-75.14184182331354,Donut Shop
534,North Philadelphia East,39.9925,-75.1415,Isla Verde,39.99211527223426,-75.13576705583509,Latin American Restaurant
535,North Philadelphia East,39.9925,-75.1415,Rite Aid,39.9911157,-75.1370029,Pharmacy
536,North Philadelphia East,39.9925,-75.1415,Burger King,39.9929446888863,-75.144689977169,Fast Food Restaurant
537,North Philadelphia East,39.9925,-75.1415,Centro Musical,39.991822,-75.140015,Music Store
538,North Philadelphia East,39.9925,-75.1415,Fairhill Plaza,39.992323999999996,-75.144002,Shopping Mall
539,North Philadelphia East,39.9925,-75.1415,Kicks USA - 7th & Lehigh,39.99352883700265,-75.1445021509582,Men's Store
540,North Philadelphia East,39.9925,-75.1415,Lehigh Avenue & North 8th Street,39.99272045065429,-75.14513161810635,Intersection
541,North Philadelphia East,39.9925,-75.1415,6th And Somerset,39.99682419011323,-75.14097332101757,Intersection
542,Wynnefield and West Park ,39.9845,-75.2282,Mann Center for the Performing Arts,39.983458266074,-75.2229502904811,Performing Arts Venue
543,Wynnefield and West Park ,39.9845,-75.2282,Skyline Stage at the Mann,39.9831152,-75.2226272,Music Venue
544,Wynnefield and West Park ,39.9845,-75.2282,Mann Center for the Performing Arts D Gate,39.9835560932003,-75.22305650491035,Performing Arts Venue
545,Wynnefield and West Park ,39.9845,-75.2282,Parkside Evans Park - Power 99 Parks & Rec,39.982483841647706,-75.2265379072498,Park
546,Wynnefield and West Park ,39.9845,-75.2282,Fairmount Park Commission - Picnic Area #1,39.9847609823198,-75.22298813343126,Park
547,Wynnefield and West Park ,39.9845,-75.2282,Robola Pizza,39.988559,-75.227613,Pizza Place
548,Wynnefield and West Park ,39.9845,-75.2282,Crescendo At The Mann Center,39.984059,-75.2227,Mediterranean Restaurant
549,Wynnefield and West Park ,39.9845,-75.2282,Parkside Avenue & North 52nd Street,39.98165668453174,-75.22396937012672,Intersection
550,Society Hill ,39.9474,-75.1473,Ritz 5 Movies,39.946776574831354,-75.1451368878758,Indie Movie Theater
551,Society Hill ,39.9474,-75.1473,Zahav,39.946336958922934,-75.14506448469714,Israeli Restaurant
552,Society Hill ,39.9474,-75.1473,Buddakan,39.9489186,-75.1471667,Asian Restaurant
553,Society Hill ,39.9474,-75.1473,Museum of the American Revolution,39.948393445715396,-75.14602170944198,History Museum
554,Society Hill ,39.9474,-75.1473,Renaissance Philadelphia Downtown Hotel,39.94905444711862,-75.14766101891377,Hotel
555,Society Hill ,39.9474,-75.1473,Kimpton Hotel Monaco Philadelphia,39.949351,-75.148629,Hotel
556,Society Hill ,39.9474,-75.1473,Amada,39.9484697032236,-75.14490021521738,Tapas Restaurant
557,Society Hill ,39.9474,-75.1473,European Republic,39.94848100323117,-75.14471550531007,Modern European Restaurant
558,Society Hill ,39.9474,-75.1473,Menagerie Coffee,39.94969719397729,-75.14579842782418,Coffee Shop
559,Society Hill ,39.9474,-75.1473,Independence Hall,39.94887194844288,-75.1500258334745,Historic Site
560,Society Hill ,39.9474,-75.1473,Independence National Historical Park Living History Center,39.94823570912318,-75.14782567781987,Museum
561,Society Hill ,39.9474,-75.1473,Khyber Pass Pub,39.94864508904025,-75.14408094779499,Gastropub
