,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Olney  ,40.0343,-75.1213,Youfit Health Clubs,40.0373868,-75.1186076,Gym
1,Olney  ,40.0343,-75.1213,Everyday Good House,40.034789002905114,-75.12141032998964,Korean Restaurant
2,Olney  ,40.0343,-75.1213,Seorabol Korean Restaurant,40.0386176757884,-75.12420742107126,Korean Restaurant
3,Olney  ,40.0343,-75.1213,Dollar Tree,40.03871174061335,-75.1171057334049,Discount Store
4,Olney  ,40.0343,-75.1213,Banana's,40.03310191517474,-75.11623789395854,Bar
5,Olney  ,40.0343,-75.1213,Pho Ha Saigon,40.03584631043069,-75.10824639572088,Vietnamese Restaurant
6,Olney  ,40.0343,-75.1213,Fine Wine & Good Spirits,40.03905031110331,-75.11821326590815,Liquor Store
7,Olney  ,40.0343,-75.1213,Rising Sun Beauty Outlet,40.03937742488993,-75.10877538173156,Cosmetics Shop
8,Olney  ,40.0343,-75.1213,Kim's Restaurant,40.042173406131376,-75.1290772008023,Korean Restaurant
9,Olney  ,40.0343,-75.1213,One Olney Plaza,40.0382706803306,-75.11882939492277,Plaza
10,Olney  ,40.0343,-75.1213,Milan's Restaurant,40.02159881591797,-75.1261978149414,American Restaurant
11,Olney  ,40.0343,-75.1213,"Just to Serve You, Too",40.029657,-75.132307,Southern / Soul Food Restaurant
12,Olney  ,40.0343,-75.1213,Dunkin',40.02538940212592,-75.12175702832144,Donut Shop
13,Olney  ,40.0343,-75.1213,Modell's Sporting Goods,40.03699655822295,-75.11944463114567,Sporting Goods Shop
14,Olney  ,40.0343,-75.1213,Oteri's Italian Bakery,40.026414794064394,-75.13261488024011,Bakery
15,Olney  ,40.0343,-75.1213,GameStop,40.036411,-75.120665,Video Game Store
16,Olney  ,40.0343,-75.1213,Pho 75,40.03138386472161,-75.10405693074411,Noodle House
17,Olney  ,40.0343,-75.1213,Pearls Pleasurable Eatery,40.036224,-75.129942,Caribbean Restaurant
18,Olney  ,40.0343,-75.1213,Paris Baguette,40.04466,-75.118515,Bakery
19,Olney  ,40.0343,-75.1213,Popeyes Louisiana Kitchen,40.0384263,-75.1068332,Fried Chicken Joint
20,Olney  ,40.0343,-75.1213,ShopRite of Front & Olney,40.03855609916464,-75.11881709900163,Grocery Store
21,Olney  ,40.0343,-75.1213,GNC,40.036411,-75.120665,Supplement Shop
22,Olney  ,40.0343,-75.1213,CVS pharmacy,40.04528518790723,-75.1287588948577,Pharmacy
23,Olney  ,40.0343,-75.1213,Dollar Tree,40.0306516751518,-75.10293430456605,Discount Store
24,Olney  ,40.0343,-75.1213,Pho and More 2,40.03701109046632,-75.10841922480226,Vietnamese Restaurant
25,Olney  ,40.0343,-75.1213,T-Mobile,40.0376517,-75.1188757,Mobile Phone Shop
26,Olney  ,40.0343,-75.1213,Wendy’s,40.03832447713497,-75.10910698774751,Fast Food Restaurant
27,Olney  ,40.0343,-75.1213,Mike's Open Face Breakfast & Lunch,40.04455179494896,-75.11894913098149,Breakfast Spot
28,Olney  ,40.0343,-75.1213,Olive Garden,40.026220936758705,-75.11726711613889,Italian Restaurant
29,Olney  ,40.0343,-75.1213,Subway,40.038097092870736,-75.11941096921633,Sandwich Place
30,Olney  ,40.0343,-75.1213,CVS pharmacy,40.03614130709691,-75.1288698037614,Pharmacy
31,Olney  ,40.0343,-75.1213,꼬지하루 Jason's Cozy Days,40.03790509056402,-75.12980289097318,Korean Restaurant
32,Olney  ,40.0343,-75.1213,Burger King,40.036396178039006,-75.12068554759026,Fast Food Restaurant
33,Olney  ,40.0343,-75.1213,PA Wine & Spirits,40.03228759765625,-75.10710906982422,Convenience Store
34,Olney  ,40.0343,-75.1213,Rite Aid,40.0319534,-75.1174671,Pharmacy
35,Olney  ,40.0343,-75.1213,Cafe Saigon,40.031256581125255,-75.1039668347107,Vietnamese Restaurant
36,Olney  ,40.0343,-75.1213,Planet Fitness - Temporarily Closed,40.03957760695265,-75.10885891210589,Gym / Fitness Center
37,Olney  ,40.0343,-75.1213,Save-A-Lot,40.029164,-75.11884,Grocery Store
38,Olney  ,40.0343,-75.1213,Rite Aid,40.0368276,-75.1305909,Drugstore
39,Olney  ,40.0343,-75.1213,IHOP,40.03044871753396,-75.10484324251138,American Restaurant
40,Olney  ,40.0343,-75.1213,APlus At Sunoco,40.03124578610545,-75.1245300611068,Gas Station
41,Olney  ,40.0343,-75.1213,Charlie's Pizzeria,40.0299235812565,-75.10525568038713,Pizza Place
42,Olney  ,40.0343,-75.1213,Hong Kong Supermarket,40.03615951538086,-75.10784149169922,Supermarket
43,Olney  ,40.0343,-75.1213,Dunkin',40.03172049488763,-75.10429303717893,Donut Shop
44,Olney  ,40.0343,-75.1213,Farmer's Best Supermarket,40.03780690729448,-75.10804203564189,Supermarket
45,Olney  ,40.0343,-75.1213,Dunkin',40.03350372160594,-75.13087420858096,Donut Shop
46,Olney  ,40.0343,-75.1213,The Crab Shack II,40.030233904264286,-75.11800393928529,Seafood Restaurant
47,Olney  ,40.0343,-75.1213,KFC,40.03157800000001,-75.10478658895494,Fried Chicken Joint
48,Olney  ,40.0343,-75.1213,Rite Aid,40.0219456,-75.125159,Pharmacy
49,Olney  ,40.0343,-75.1213,Wells Fargo,40.032697551894486,-75.10688692331314,Bank
50,Olney  ,40.0343,-75.1213,Rising Sun Plaza,40.03911123360044,-75.10911336718037,Shopping Plaza
51,Olney  ,40.0343,-75.1213,APlus At Sunoco,40.033263,-75.131591,Gas Station
